boosterName,setCode,sheetHasBalanceColors,sheetIsFoil,sheetName
draft,LRW,False,False,uncommon
tournament,LRW,False,False,basicWithDuplicates
tournament,LRW,False,False,commonWithDuplicates
tournament,LRW,False,False,rare
tournament,LRW,False,False,uncommonWithDuplicates
arena,LTR,False,False,basic
arena,LTR,True,False,common
arena,LTR,False,False,rareMythic
arena,LTR,False,False,uncommon
box-topper,LTR,False,True,boxTopper
collector,LTR,False,False,borderlessScene
collector,LTR,False,False,extendedCoreRareMythic
collector,LTR,False,False,extendedJumpStarterRareMythic
collector,LTR,False,True,foilBasic
collector,LTR,False,True,foilCommon
collector,LTR,False,True,foilRareMythic
collector,LTR,False,True,foilRareMythicShowcase
collector,LTR,False,True,foilUncommon
collector,LTR,False,True,foilUncommonShowcase
collector,LTR,False,False,nonfoilSolRing
collector,LTR,False,False,rareMythicShowcase
collector,LTR,False,True,serializedSolRing
collector,LTR,False,True,surgeRelic
collector,LTR,False,True,theOneRing
collector,LTR,False,False,uncommonShowcase
collector-sample,LTR,False,True,foilRareMythic
collector-sample,LTR,False,True,foilUncommonShowcase
collector-sample,LTR,False,False,nonfoilRareMythic
collector-special,LTR,False,True,foilHildebrantPosterRm
collector-special,LTR,False,False,hildebrantPosterRm
collector-special,LTR,False,False,hildebrantU
collector-special,LTR,False,False,sceneJumpstartRareMythic
collector-special,LTR,False,True,serializedPoster
collector-special,LTR,False,True,serializedTopper
collector-special,LTR,False,False,showcaseCommon
collector-special,LTR,False,False,showcaseRareMythic
collector-special,LTR,False,False,showcaseUncommon
collector-special,LTR,False,True,silverHildebrantU
collector-special,LTR,False,True,silverShowcaseCommon
collector-special,LTR,False,True,silverShowcaseRareMythic
collector-special,LTR,False,True,silverShowcaseUncommon
collector-special,LTR,False,True,surgeBoosterFunRm
collector-special,LTR,False,True,surgeBoosterFunU
collector-special,LTR,False,True,surgeExtendedRareMythic
collector-special,LTR,False,True,surgeMapLand
draft,LTR,False,False,basic
draft,LTR,True,False,commonWithShowcase
draft,LTR,False,True,foilWithShowcase
draft,LTR,False,False,rareMythicWithShowcase
draft,LTR,False,False,uncommonWithShowcase
jumpstart,LTR,False,False,blackRare
jumpstart,LTR,False,False,blueRare
jumpstart,LTR,False,False,courageous1
jumpstart,LTR,False,False,courageous2
jumpstart,LTR,False,False,greenRare
jumpstart,LTR,False,False,journey1
jumpstart,LTR,False,False,journey2
jumpstart,LTR,False,False,marauders1
jumpstart,LTR,False,False,marauders2
jumpstart,LTR,False,False,mordor1
jumpstart,LTR,False,False,mordor2
jumpstart,LTR,False,False,redRare
jumpstart,LTR,False,False,tricksy1
jumpstart,LTR,False,False,tricksy2
jumpstart,LTR,False,False,whiteRare
jumpstart-v2,LTR,False,False,blackRare
jumpstart-v2,LTR,False,False,blueRare
jumpstart-v2,LTR,False,False,cunning1
jumpstart-v2,LTR,False,False,cunning2
jumpstart-v2,LTR,False,False,elven1
jumpstart-v2,LTR,False,False,elven2
jumpstart-v2,LTR,False,False,greenRare
jumpstart-v2,LTR,False,False,mortals1
jumpstart-v2,LTR,False,False,mortals2
jumpstart-v2,LTR,False,False,orcish1
jumpstart-v2,LTR,False,False,orcish2
jumpstart-v2,LTR,False,False,redRare
jumpstart-v2,LTR,False,False,riders1
jumpstart-v2,LTR,False,False,riders2
jumpstart-v2,LTR,False,False,whiteRare
prerelease,LTR,False,True,partyScenePromo
prerelease,LTR,False,True,prereleasePromo
set,LTR,False,False,basic
set,LTR,False,False,common
set,LTR,False,False,commonUncommonShowcase
set,LTR,False,True,foilBasic
set,LTR,False,True,foilWithShowcase
set,LTR,False,False,rareMythic
set,LTR,False,False,theList
set,LTR,False,False,uncommon
set,LTR,False,False,wildcard
draft,M10,False,False,basic
draft,M10,True,False,common
draft,M10,False,True,foil
draft,M10,False,False,rareMythic
draft,M10,False,False,uncommon
six,M10,False,False,basic
six,M10,False,False,common
six,M10,False,False,rareMythic
six,M10,False,False,uncommon
draft,M11,False,False,basic
draft,M11,True,False,common
draft,M11,False,True,foil
draft,M11,False,False,rareMythic
draft,M11,False,False,uncommon
six,M11,False,False,basic
six,M11,False,False,common
six,M11,False,False,rareMythic
six,M11,False,False,uncommon
draft,M12,False,False,basic
draft,M12,True,False,common
draft,M12,False,True,foil
draft,M12,False,False,rareMythic
draft,M12,False,False,uncommon
six,M12,False,False,basic
six,M12,False,False,common
six,M12,False,False,rareMythic
six,M12,False,False,uncommon
draft,M13,False,False,basic
draft,M13,True,False,common
draft,M13,False,True,foil
draft,M13,False,False,rareMythic
draft,M13,False,False,uncommon
six,M13,False,False,basic
six,M13,False,False,common
six,M13,False,False,rareMythic
six,M13,False,False,uncommon
draft,M14,False,False,basic
draft,M14,True,False,common
draft,M14,False,True,foil
draft,M14,False,False,rareMythic
draft,M14,False,False,uncommon
duelspromo,M14,False,False,common
duelspromo,M14,False,False,uncommon
six,M14,False,False,basic
six,M14,False,False,common
six,M14,False,False,rareMythic
six,M14,False,False,uncommon
draft,M15,False,False,basic
draft,M15,True,False,common
draft,M15,False,True,foil
draft,M15,False,False,rareMythic
draft,M15,False,False,uncommon
duelspromo,M15,False,False,common
duelspromo,M15,False,False,uncommon
arena,M19,False,False,basicOrCommonLand
arena,M19,True,False,nonlandCommon
arena,M19,False,False,rareMythic
arena,M19,False,False,uncommon
draft,M19,False,False,basicOrCommonLand
draft,M19,False,True,foil
draft,M19,True,False,nonlandCommon
draft,M19,False,False,rareMythic
draft,M19,False,False,uncommon
prerelease,M19,False,True,prereleasePromo
arena,M20,False,False,basicOrCommonLand
arena,M20,True,False,nonlandCommon
arena,M20,False,False,rareMythic
arena,M20,False,False,uncommon
draft,M20,False,False,basicOrCommonLand
draft,M20,False,True,foil
draft,M20,True,False,nonlandCommon
draft,M20,False,False,rareMythic
draft,M20,False,False,uncommon
prerelease,M20,False,True,prereleasePromo
theme-b,M20,False,False,common
theme-b,M20,False,False,rareMythic
theme-b,M20,False,False,uncommon
theme-g,M20,False,False,common
theme-g,M20,False,False,rareMythic
theme-g,M20,False,False,uncommon
theme-r,M20,False,False,common
theme-r,M20,False,False,rareMythic
theme-r,M20,False,False,uncommon
theme-u,M20,False,False,common
theme-u,M20,False,False,rareMythic
theme-u,M20,False,False,uncommon
theme-w,M20,False,False,common
theme-w,M20,False,False,rareMythic
theme-w,M20,False,False,uncommon
arena,M21,False,False,basicOrGainland
arena,M21,True,False,nongainlandCommon
arena,M21,False,False,rareMythic
arena,M21,False,False,uncommon
collector,M21,False,False,commonUncommonShowcase
collector,M21,False,False,extendedArt
collector,M21,False,True,foilAllShowcase
collector,M21,False,True,foilCommonOrBasic
collector,M21,False,True,foilCommonUncommonShowcase
collector,M21,False,True,foilRareMythic
collector,M21,False,True,foilShowcaseBasic
collector,M21,False,True,foilUncommon
collector,M21,False,False,rareMythicShowcase
draft,M21,False,False,basicOrGainland
draft,M21,False,False,borderlessReprint
draft,M21,False,True,foil
draft,M21,True,False,nongainlandCommon
draft,M21,False,False,rareMythic
draft,M21,False,False,uncommonWithShowcase
prerelease,M21,False,True,prereleasePromo
arena,MAT,False,False,aftermathCard
arena,MAT,False,False,basicOrGainland
arena,MAT,False,False,dfcCommonUncommon
arena,MAT,False,False,dfcRareMythic
arena,MAT,False,False,multiverseLegend
arena,MAT,False,False,rareMythicBattle
arena,MAT,True,False,sfcCommon
arena,MAT,False,False,sfcRareMythic
arena,MAT,False,False,sfcUncommon
arena,MAT,False,False,uncommonBattle
collector,MAT,False,True,etchedRareMythic
collector,MAT,False,True,etchedUncommon
collector,MAT,False,False,extendedRareMythic
collector,MAT,False,True,foilExtendedRareMythic
collector,MAT,False,True,foilRareMythic
collector,MAT,False,True,foilShowcaseRareMythic
collector,MAT,False,True,foilShowcaseUncommon
collector,MAT,False,True,haloShowcaseRareMythic
collector,MAT,False,True,haloShowcaseUncommon
default,MAT,False,False,boosterFun
default,MAT,False,True,boosterFunFoil
default,MAT,False,True,foil
default,MAT,False,False,rareMythic
default,MAT,False,False,uncommon
convention,MB1,False,False,blackA
convention,MB1,False,False,blackB
convention,MB1,False,False,blueA
convention,MB1,False,False,blueB
convention,MB1,False,False,colorless
convention,MB1,False,False,greenA
convention,MB1,False,False,greenB
convention,MB1,False,False,multicolor
convention,MB1,False,False,oldFrame
convention,MB1,False,False,playtest
convention,MB1,False,False,rare
convention,MB1,False,False,redA
convention,MB1,False,False,redB
convention,MB1,False,False,whiteA
convention,MB1,False,False,whiteB
convention-2021,MB1,False,False,blackA
convention-2021,MB1,False,False,blackB
convention-2021,MB1,False,False,blueA
convention-2021,MB1,False,False,blueB
convention-2021,MB1,False,False,colorless
convention-2021,MB1,False,False,greenA
convention-2021,MB1,False,False,greenB
convention-2021,MB1,False,False,multicolor
convention-2021,MB1,False,False,oldFrame
convention-2021,MB1,False,False,playtest2
convention-2021,MB1,False,False,rare
convention-2021,MB1,False,False,redA
convention-2021,MB1,False,False,redB
convention-2021,MB1,False,False,whiteA
convention-2021,MB1,False,False,whiteB
draft,MB1,False,False,blackA
draft,MB1,False,False,blackB
draft,MB1,False,False,blueA
draft,MB1,False,False,blueB
draft,MB1,False,False,colorless
draft,MB1,False,True,foil
draft,MB1,False,False,greenA
draft,MB1,False,False,greenB
draft,MB1,False,False,multicolor
draft,MB1,False,False,oldFrame
draft,MB1,False,False,rare
draft,MB1,False,False,redA
draft,MB1,False,False,redB
draft,MB1,False,False,whiteA
draft,MB1,False,False,whiteB
draft,MB2,False,True,alchemyAcorn
draft,MB2,False,False,black
draft,MB2,False,False,blue
draft,MB2,False,False,futureSight
draft,MB2,False,True,futureSightFoil
draft,MB2,False,False,green
draft,MB2,False,False,landmulticolorless
draft,MB2,False,False,playtest
draft,MB2,False,False,rareMythic
draft,MB2,False,False,red
draft,MB2,False,False,white
draft,MB2,False,False,whiteBorder
draft,MBS,False,False,basic
draft,MBS,True,False,common
draft,MBS,False,True,foil
draft,MBS,False,False,rareMythic
draft,MBS,False,False,uncommon
six,MBS,False,False,basic
six,MBS,False,False,common
six,MBS,False,False,rareMythic
six,MBS,False,False,uncommon
mtgo,ME1,False,False,basic
mtgo,ME1,True,False,common
mtgo,ME1,False,True,foil
mtgo,ME1,False,False,rareMythic
mtgo,ME1,False,False,uncommon
mtgo,ME2,False,False,basic
mtgo,ME2,True,False,common
mtgo,ME2,False,True,foil
mtgo,ME2,False,False,rareMythic
mtgo,ME2,False,False,uncommon
mtgo,ME3,False,False,basic
mtgo,ME3,True,False,common
mtgo,ME3,False,True,foil
mtgo,ME3,False,False,rareMythic
mtgo,ME3,False,False,uncommon
mtgo,ME4,False,False,basic
mtgo,ME4,True,False,common
mtgo,ME4,False,True,foil
mtgo,ME4,False,False,rareMythic
mtgo,ME4,False,False,uncommon
draft,MH1,False,False,basic
draft,MH1,True,False,common
draft,MH1,False,True,foil
draft,MH1,False,False,rareMythic
draft,MH1,False,False,uncommon
collector,MH2,False,False,boosterfunRareMythic
collector,MH2,False,True,etchedBasic
collector,MH2,False,True,etchedCommonUncommon
collector,MH2,False,True,etchedRareMythic
collector,MH2,False,False,extendedArtRare
collector,MH2,False,True,foilBoosterfunCommonUncommon
collector,MH2,False,True,foilBoosterfunRareMythic
collector,MH2,False,True,foilCommon
collector,MH2,False,True,foilUncommon
collector,MH2,False,False,sketchCommonUncommon
draft,MH2,True,False,commonWithShowcase
draft,MH2,False,True,foilWithShowcase
draft,MH2,False,False,newRareMythic
draft,MH2,False,False,newUncommon
draft,MH2,False,False,reprintToModern
set,MH2,False,False,basic
set,MH2,False,False,common
set,MH2,False,False,commonUncommonShowcase
set,MH2,False,True,foilBasic
set,MH2,False,True,foilWithShowcase
set,MH2,False,False,rareMythicWithShowcase
set,MH2,False,False,reprintToModern
set,MH2,False,False,theList
set,MH2,False,False,uncommon
set,MH2,False,False,wildcard
collector,MH3,False,True,foilCommon
collector,MH3,False,True,foilEldraziLand
collector,MH3,False,True,foilRareMythic
collector,MH3,False,True,foilRetroCu
collector,MH3,False,True,foilShowcaseRm
collector,MH3,False,True,foilUncommon
collector,MH3,False,False,retroCu
collector,MH3,False,False,showcaseCommander
collector,MH3,False,True,showcaseCommanderFoil
collector,MH3,False,False,showcaseRm
collector-sample,MH3,False,True,foilRetro
collector-sample,MH3,False,True,foilShowcaseRm
collector-sample,MH3,False,False,showcaseRm
play,MH3,False,False,common
play,MH3,False,True,foilLand
play,MH3,False,True,foilWithShowcase
play,MH3,False,False,land
play,MH3,False,False,newRareMythic
play,MH3,False,False,newUncommon
play,MH3,False,False,reprint
play,MH3,False,False,specialGuest
play,MH3,False,False,wildcard
prerelease,MH3,False,True,prereleasePromo
arena,MID,False,False,dfcCommon
arena,MID,False,False,dfcRareMythic
arena,MID,False,False,dfcUncommon
arena,MID,True,False,sfcCommon
arena,MID,False,False,sfcRareMythic
arena,MID,False,False,sfcUncommon
collector,MID,False,False,commonUncommonShowcase
collector,MID,False,False,extendedCommander
collector,MID,False,False,extendedRareMythic
collector,MID,False,True,foilAltArtRareMythic
collector,MID,False,True,foilBasic
collector,MID,False,True,foilCommon
collector,MID,False,True,foilCommonUncommonShowcase
collector,MID,False,True,foilRareMythic
collector,MID,False,True,foilUncommon
collector,MID,False,False,rareMythicShowcase
draft,MID,False,False,basic
draft,MID,False,False,dfcCommonWithShowcase
draft,MID,False,False,dfcRareMythicWithShowcase
draft,MID,False,False,dfcUncommonWithShowcase
draft,MID,False,True,foilWithShowcase
draft,MID,True,False,sfcCommonWithShowcase
draft,MID,False,False,sfcRareMythicWithShowcase
draft,MID,False,False,sfcUncommonWithShowcase
prerelease,MID,False,True,prereleasePromo
set,MID,False,False,basic
set,MID,False,False,equinoxCommonUncommon
set,MID,False,True,foilBasic
set,MID,False,True,foilWithShowcase
set,MID,False,False,rareMythic
set,MID,False,False,sfcCommon
set,MID,False,False,sfcUncommon
set,MID,False,False,theList
set,MID,False,False,wildcard
theme-b,MID,False,False,common
theme-b,MID,False,False,rareMythic
theme-b,MID,False,False,uncommon
theme-g,MID,False,False,common
theme-g,MID,False,False,rareMythic
theme-g,MID,False,False,uncommon
theme-r,MID,False,False,common
theme-r,MID,False,False,rareMythic
theme-r,MID,False,False,uncommon
theme-u,MID,False,False,common
theme-u,MID,False,False,rareMythic
theme-u,MID,False,False,uncommon
theme-w,MID,False,False,common
theme-w,MID,False,False,rareMythic
theme-w,MID,False,False,uncommon
theme-werewolves,MID,False,False,common
theme-werewolves,MID,False,False,rareMythic
theme-werewolves,MID,False,False,uncommon
draft,MIR,True,False,common
draft,MIR,False,False,rare
draft,MIR,False,False,uncommon
starter,MIR,False,False,basics
starter,MIR,False,False,commonWithDuplicates
starter,MIR,False,False,rare
starter,MIR,False,False,uncommonWithDuplicates
collector,MKM,False,False,commonUncommonShowcase
collector,MKM,False,False,extendedCommanderRareMythic
collector,MKM,False,False,extendedMainRareMythic
collector,MKM,False,True,foilCommon
collector,MKM,False,True,foilCommonUncommonShowcase
collector,MKM,False,True,foilExtendedCommanderRareMythic
collector,MKM,False,True,foilFullartBasic
collector,MKM,False,True,foilRareMythic
collector,MKM,False,True,foilRareMythicShowcase
collector,MKM,False,True,foilUncommon
collector,MKM,False,False,rareMythicShowcase
collector-sample,MKM,False,True,foilCommonUncommonShowcase
collector-sample,MKM,False,True,foilRareMythicShowcase
collector-sample,MKM,False,False,rareMythicShowcase
play,MKM,False,False,basic
play,MKM,False,False,commonWithShowcase
play,MKM,False,True,foil
play,MKM,False,True,foilBasic
play,MKM,False,False,rareMythicWithShowcase
play,MKM,False,False,theList
play,MKM,False,False,uncommonWithShowcase
play,MKM,False,False,wildcard
play-arena,MKM,False,False,basic
play-arena,MKM,False,False,common
play-arena,MKM,False,True,foil
play-arena,MKM,False,False,rareMythic
play-arena,MKM,False,False,theList
play-arena,MKM,False,False,uncommon
play-arena,MKM,False,False,wildcard
prerelease,MKM,False,True,bonus
prerelease,MKM,False,True,promo
draft,MM2,True,False,common
draft,MM2,False,True,dedicatedFoil
draft,MM2,False,False,rareMythic
draft,MM2,False,False,uncommon
draft,MM3,True,False,common
draft,MM3,False,True,dedicatedFoil
draft,MM3,False,False,rareMythic
draft,MM3,False,False,uncommon
draft,MMA,True,False,common
draft,MMA,False,True,dedicatedFoil
draft,MMA,False,False,rareMythic
draft,MMA,False,False,uncommon
draft,MMQ,True,False,common
draft,MMQ,False,True,foilCommonOrBasic
draft,MMQ,False,True,foilRare
draft,MMQ,False,True,foilUncommon
draft,MMQ,False,False,rare
draft,MMQ,False,False,uncommon
fat-pack,MMQ,False,True,foilBasic
fat-pack,MMQ,False,True,foilCommon
tournament,MMQ,False,False,basics
tournament,MMQ,False,False,commonWithDuplicates
tournament,MMQ,False,False,rare
tournament,MMQ,False,False,uncommonWithDuplicates
arena,MOM,False,False,basicOrGainland
arena,MOM,False,False,dfcCommonUncommon
arena,MOM,False,False,dfcRareMythic
arena,MOM,False,False,multiverseLegend
arena,MOM,False,False,rareMythicBattle
arena,MOM,True,False,sfcCommon
arena,MOM,False,False,sfcRareMythic
arena,MOM,False,False,sfcUncommon
arena,MOM,False,False,uncommonBattle
collector,MOM,False,True,doubleFoilPraetorSerialized
collector,MOM,False,False,extendedArtCommanderJumpstart
collector,MOM,False,True,foilCommon
collector,MOM,False,True,foilFullartBasic
collector,MOM,False,True,foilMulUncommon
collector,MOM,False,True,foilRareMythic
collector,MOM,False,True,foilShowcase
collector,MOM,False,True,foilUncommon
collector,MOM,False,True,rareMythicMulEtched
collector,MOM,False,True,rareMythicMulHalo
collector,MOM,False,True,rareMythicMulSerialized
collector,MOM,False,True,rareMythicMulTraditional
collector,MOM,False,False,showcaseWild
collector,MOM,False,True,uncommonMulEtched
collector,MOM,False,True,uncommonMulHalo
collector,MOM,False,True,uncommonMulSerialized
collector-sample,MOM,False,True,foilRareMythic
collector-sample,MOM,False,True,foilUncommonMul
collector-sample,MOM,False,False,nonfoilRareMythic
draft,MOM,False,False,basicOrGainland
draft,MOM,False,False,dfcCommonUncommon
draft,MOM,False,False,dfcRareMythic
draft,MOM,False,True,foilWithShowcaseAndMul
draft,MOM,False,False,multiverseLegend
draft,MOM,False,False,rareMythicBattle
draft,MOM,True,False,sfcCommon
draft,MOM,False,False,sfcRareMythic
draft,MOM,False,False,sfcUncommon
draft,MOM,False,False,uncommonBattle
jumpstart,MOM,False,False,brood1
jumpstart,MOM,False,True,brood1Foils
jumpstart,MOM,False,False,brood2
jumpstart,MOM,False,True,brood2Foils
jumpstart,MOM,False,False,buff1
jumpstart,MOM,False,True,buff1Foils
jumpstart,MOM,False,False,buff2
jumpstart,MOM,False,True,buff2Foils
jumpstart,MOM,False,False,expendable1
jumpstart,MOM,False,True,expendable1Foils
jumpstart,MOM,False,False,expendable2
jumpstart,MOM,False,True,expendable2Foils
jumpstart,MOM,False,False,overachiever1
jumpstart,MOM,False,True,overachiever1Foils
jumpstart,MOM,False,False,overachiever2
jumpstart,MOM,False,True,overachiever2Foils
jumpstart,MOM,False,False,rareMythicBlack
jumpstart,MOM,False,False,rareMythicBlue
jumpstart,MOM,False,False,rareMythicGreen
jumpstart,MOM,False,False,rareMythicRed
jumpstart,MOM,False,False,rareMythicWhite
jumpstart,MOM,False,False,reinforcement1
jumpstart,MOM,False,True,reinforcement1Foils
jumpstart,MOM,False,False,reinforcement2
jumpstart,MOM,False,True,reinforcement2Foils
prerelease,MOM,False,True,prereleasePromo
prerelease,MOM,False,False,promoTeamup
prerelease,MOM,False,True,promoTeamupFoil
set,MOM,False,False,dfcCommonUncommon
set,MOM,False,True,foilEtched
set,MOM,False,True,foilWithShowcase
set,MOM,False,False,multiverseLegend
set,MOM,False,False,rareMythic
set,MOM,False,False,sfcCommon
set,MOM,False,False,sfcUncommon
set,MOM,False,False,theList
set,MOM,False,False,uncommonBattle
set,MOM,False,False,wildcard
draft,MOR,True,False,common
draft,MOR,False,True,foil
draft,MOR,False,False,rare
draft,MOR,False,False,uncommon
draft,MRD,True,False,common
draft,MRD,False,True,foilCommonOrBasic
draft,MRD,False,True,foilRare
draft,MRD,False,True,foilUncommon
draft,MRD,False,False,rare
draft,MRD,False,False,uncommon
fat-pack,MRD,False,True,foilBasic
fat-pack,MRD,False,True,foilCommon
tournament,MRD,False,False,basicWithDuplicates
tournament,MRD,False,False,commonWithDuplicates
tournament,MRD,False,False,rare
tournament,MRD,False,False,uncommonWithDuplicates
draft,NEM,True,False,common
draft,NEM,False,True,foilCommon
draft,NEM,False,True,foilRare
draft,NEM,False,True,foilUncommon
draft,NEM,False,False,rare
draft,NEM,False,False,uncommon
fat-pack,NEM,False,True,foilBasic
fat-pack,NEM,False,True,foilCommon
arena,NEO,False,False,dfcCommonUncommon
arena,NEO,False,False,land
arena,NEO,False,False,rareMythic
arena,NEO,True,False,sfcCommon
arena,NEO,False,False,sfcUncommon
collector,NEO,False,True,etchedRareMythic
collector,NEO,False,False,extendedCommander
collector,NEO,False,False,extendedOrBorderlessRareMythic
collector,NEO,False,True,foilDfcCommonUncommon
collector,NEO,False,True,foilFullartLand
collector,NEO,False,True,foilNinjaCommonUncommon
collector,NEO,False,True,foilRareMythic
collector,NEO,False,True,foilRareMythicShowcase
collector,NEO,False,True,foilSamuraiCommonUncommon
collector,NEO,False,True,foilSfcCommon
collector,NEO,False,True,foilSfcUncommon
collector,NEO,False,True,neonInk
collector,NEO,False,False,ninjaCommonUncommon
collector,NEO,False,False,rareMythicShowcase
collector,NEO,False,False,samuraiCommonUncommon
draft,NEO,False,False,dfcCommonUncommon
draft,NEO,False,True,foilWithShowcase
draft,NEO,False,False,land
draft,NEO,False,False,rareMythicWithShowcase
draft,NEO,True,False,sfcCommonWithShowcase
draft,NEO,False,False,sfcUncommonWithShowcase
prerelease,NEO,False,True,prereleasePromo
set,NEO,False,False,basicOrGainland
set,NEO,False,False,commonUncommonShowcase
set,NEO,False,False,dfcCommonUncommon
set,NEO,False,True,foilBasic
set,NEO,False,True,foilWithShowcase
set,NEO,False,False,rareMythic
set,NEO,False,False,sfcCommon
set,NEO,False,False,sfcUncommon
set,NEO,False,False,theList
set,NEO,False,False,wildcard
theme-b,NEO,False,False,common
theme-b,NEO,False,False,rareMythic
theme-b,NEO,False,False,uncommon
theme-g,NEO,False,False,common
theme-g,NEO,False,False,rareMythic
theme-g,NEO,False,False,uncommon
theme-ninjas,NEO,False,False,common
theme-ninjas,NEO,False,False,rareMythic
theme-ninjas,NEO,False,False,uncommon
theme-r,NEO,False,False,common
theme-r,NEO,False,False,rareMythic
theme-r,NEO,False,False,uncommon
theme-u,NEO,False,False,common
theme-u,NEO,False,False,rareMythic
theme-u,NEO,False,False,uncommon
theme-w,NEO,False,False,common
theme-w,NEO,False,False,rareMythic
theme-w,NEO,False,False,uncommon
draft,NPH,False,False,basic
draft,NPH,True,False,common
draft,NPH,False,True,foil
draft,NPH,False,False,rareMythic
draft,NPH,False,False,uncommon
six,NPH,False,False,basic
six,NPH,False,False,common
six,NPH,False,False,rareMythic
six,NPH,False,False,uncommon
draft,ODY,True,False,common
draft,ODY,False,True,foilCommonOrBasic
draft,ODY,False,True,foilRare
draft,ODY,False,True,foilUncommon
draft,ODY,False,False,rare
draft,ODY,False,False,uncommon
fat-pack,ODY,False,True,foilBasic
fat-pack,ODY,False,True,foilCommon
tournament,ODY,False,False,basics
tournament,ODY,False,False,commonWithDuplicates
tournament,ODY,False,False,rare
tournament,ODY,False,False,uncommonWithDuplicates
draft,OGW,False,False,basic
draft,OGW,True,False,common
draft,OGW,False,True,foilOrMasterpiece1In144
draft,OGW,False,False,rareMythic
draft,OGW,False,False,uncommon
arena,ONE,True,False,common
arena,ONE,False,False,praetor
arena,ONE,False,False,rareMythic
arena,ONE,False,False,uncommon
collector,ONE,False,False,commonUncommonShowcase
collector,ONE,False,True,compleatFoil
collector,ONE,False,False,extendedCommanderJumpstart
collector,ONE,False,False,extendedRareMythic
collector,ONE,False,True,foilBasic
collector,ONE,False,True,foilCommon
collector,ONE,False,True,foilCommonUncommonShowcase
collector,ONE,False,True,foilRareMythic
collector,ONE,False,True,foilShowcaseRareMythic
collector,ONE,False,True,foilUncommon
collector,ONE,False,False,showcaseRareMythic
collector-sample,ONE,False,True,foilCommonUncommonShowcase
collector-sample,ONE,False,True,foilRareMythicShowcase
collector-sample,ONE,False,False,nonfoilRareMythicShowcase
compleat,ONE,False,True,oilSlickBasics1
compleat,ONE,False,True,oilSlickBasics2
compleat,ONE,False,True,oilSlickMythic
draft,ONE,False,False,basic
draft,ONE,True,False,commonWithShowcase
draft,ONE,False,True,foil
draft,ONE,False,False,prototypePraetor
draft,ONE,False,False,rareMythicWithShowcase
draft,ONE,False,False,uncommonWithShowcase
jumpstart,ONE,False,False,corruption1
jumpstart,ONE,False,True,corruption1Foils
jumpstart,ONE,False,False,corruption2
jumpstart,ONE,False,True,corruption2Foils
jumpstart,ONE,False,False,miteY1
jumpstart,ONE,False,True,miteY1Foils
jumpstart,ONE,False,False,miteY2
jumpstart,ONE,False,True,miteY2Foils
jumpstart,ONE,False,False,progress1
jumpstart,ONE,False,True,progress1Foils
jumpstart,ONE,False,False,progress2
jumpstart,ONE,False,True,progress2Foils
jumpstart,ONE,False,False,rareMythicBlack
jumpstart,ONE,False,False,rareMythicBlue
jumpstart,ONE,False,False,rareMythicGreen
jumpstart,ONE,False,False,rareMythicRed
jumpstart,ONE,False,False,rareMythicWhite
jumpstart,ONE,False,False,rebellious1
jumpstart,ONE,False,True,rebellious1Foils
jumpstart,ONE,False,False,rebellious2
jumpstart,ONE,False,True,rebellious2Foils
jumpstart,ONE,False,False,toxic1
jumpstart,ONE,False,True,toxic1Foils
jumpstart,ONE,False,False,toxic2
jumpstart,ONE,False,True,toxic2Foils
prerelease,ONE,False,True,prereleasePromo
set,ONE,False,False,basic
set,ONE,False,False,common
set,ONE,False,False,commonUncommonShowcase
set,ONE,False,True,foil
set,ONE,False,True,foilBasic
set,ONE,False,False,mainRareMythic
set,ONE,False,False,prototypePraetor
set,ONE,False,False,theList
set,ONE,False,False,uncommon
set,ONE,False,False,wildcard
draft,ONS,True,False,common
draft,ONS,False,True,foilCommonOrBasic
draft,ONS,False,True,foilRare
draft,ONS,False,True,foilUncommon
draft,ONS,False,False,rare
draft,ONS,False,False,uncommon
fat-pack,ONS,False,True,foilBasic
fat-pack,ONS,False,True,foilCommon
tournament,ONS,False,False,basicWithDuplicates
tournament,ONS,False,False,commonWithDuplicates
tournament,ONS,False,False,rare
tournament,ONS,False,False,uncommonWithDuplicates
draft,ORI,False,False,basic
draft,ORI,True,False,common
draft,ORI,False,True,foil
draft,ORI,False,False,rareMythic
draft,ORI,False,False,uncommon
collector,OTJ,False,False,commander
collector,OTJ,False,True,finale
collector,OTJ,False,True,foilCommander
collector,OTJ,False,True,foilCommon
collector,OTJ,False,True,foilFullartLand
collector,OTJ,False,True,foilOtpUncommon
collector,OTJ,False,True,foilRareMythic
collector,OTJ,False,True,foilUncommon
collector,OTJ,False,False,otpRareMythic
collector,OTJ,False,False,otpUncommon
collector,OTJ,False,False,showcaseRareMythic
collector-sample,OTJ,False,True,foilRareMythicShowcase
collector-sample,OTJ,False,True,foilUncommonBreakingnews
collector-sample,OTJ,False,False,rareMythicShowcase
play,OTJ,False,False,breakingNews
play,OTJ,False,False,common
play,OTJ,False,True,foil
play,OTJ,False,True,foilLand
play,OTJ,False,False,land
play,OTJ,False,False,rareMythicWithShowcase
play,OTJ,False,False,theList
play,OTJ,False,False,uncommon
play,OTJ,False,False,wildcard
prerelease,OTJ,False,True,prereleasePromo
default,P02,False,False,basic
default,P02,True,False,common
default,P02,False,False,rare
default,P02,False,False,uncommon
draft,PCY,True,False,common
draft,PCY,False,True,foilCommon
draft,PCY,False,True,foilRare
draft,PCY,False,True,foilUncommon
