boosterIndex,boosterName,setCode,sheetName,sheetPicks
0,collector-special,LTR,showcaseRareMythic,1
0,collector-special,LTR,showcaseUncommon,2
0,collector-special,LTR,silverShowcaseCommon,2
0,collector-special,LTR,silverShowcaseRareMythic,1
0,collector-special,LTR,silverShowcaseUncommon,2
0,collector-special,LTR,surgeBoosterFunU,1
0,collector-special,LTR,surgeExtendedRareMythic,1
0,collector-special,LTR,surgeMapLand,1
1,collector-special,LTR,foilHildebrantPosterRm,1
1,collector-special,LTR,sceneJumpstartRareMythic,1
1,collector-special,LTR,showcaseCommon,2
1,collector-special,LTR,showcaseRareMythic,1
1,collector-special,LTR,showcaseUncommon,2
1,collector-special,LTR,silverShowcaseCommon,2
1,collector-special,LTR,silverShowcaseRareMythic,1
1,collector-special,LTR,silverShowcaseUncommon,2
1,collector-special,LTR,surgeBoosterFunU,1
1,collector-special,LTR,surgeExtendedRareMythic,1
1,collector-special,LTR,surgeMapLand,1
2,collector-special,LTR,sceneJumpstartRareMythic,1
2,collector-special,LTR,serializedPoster,1
2,collector-special,LTR,showcaseCommon,2
2,collector-special,LTR,showcaseRareMythic,1
2,collector-special,LTR,showcaseUncommon,2
2,collector-special,LTR,silverShowcaseCommon,2
2,collector-special,LTR,silverShowcaseRareMythic,1
2,collector-special,LTR,silverShowcaseUncommon,2
2,collector-special,LTR,surgeBoosterFunU,1
2,collector-special,LTR,surgeExtendedRareMythic,1
2,collector-special,LTR,surgeMapLand,1
3,collector-special,LTR,hildebrantU,1
3,collector-special,LTR,sceneJumpstartRareMythic,1
3,collector-special,LTR,showcaseCommon,2
3,collector-special,LTR,showcaseRareMythic,1
3,collector-special,LTR,showcaseUncommon,2
3,collector-special,LTR,silverShowcaseCommon,2
3,collector-special,LTR,silverShowcaseRareMythic,1
3,collector-special,LTR,silverShowcaseUncommon,2
3,collector-special,LTR,surgeBoosterFunRm,1
3,collector-special,LTR,surgeExtendedRareMythic,1
3,collector-special,LTR,surgeMapLand,1
4,collector-special,LTR,sceneJumpstartRareMythic,1
4,collector-special,LTR,showcaseCommon,2
4,collector-special,LTR,showcaseRareMythic,1
4,collector-special,LTR,showcaseUncommon,2
4,collector-special,LTR,silverHildebrantU,1
4,collector-special,LTR,silverShowcaseCommon,2
4,collector-special,LTR,silverShowcaseRareMythic,1
4,collector-special,LTR,silverShowcaseUncommon,2
4,collector-special,LTR,surgeBoosterFunRm,1
4,collector-special,LTR,surgeExtendedRareMythic,1
4,collector-special,LTR,surgeMapLand,1
5,collector-special,LTR,hildebrantU,1
5,collector-special,LTR,sceneJumpstartRareMythic,1
5,collector-special,LTR,serializedTopper,1
5,collector-special,LTR,showcaseCommon,2
5,collector-special,LTR,showcaseRareMythic,1
5,collector-special,LTR,showcaseUncommon,2
5,collector-special,LTR,silverShowcaseCommon,2
5,collector-special,LTR,silverShowcaseRareMythic,1
5,collector-special,LTR,silverShowcaseUncommon,2
5,collector-special,LTR,surgeExtendedRareMythic,1
5,collector-special,LTR,surgeMapLand,1
6,collector-special,LTR,sceneJumpstartRareMythic,1
6,collector-special,LTR,serializedTopper,1
6,collector-special,LTR,showcaseCommon,2
6,collector-special,LTR,showcaseRareMythic,1
6,collector-special,LTR,showcaseUncommon,2
6,collector-special,LTR,silverHildebrantU,1
6,collector-special,LTR,silverShowcaseCommon,2
6,collector-special,LTR,silverShowcaseRareMythic,1
6,collector-special,LTR,silverShowcaseUncommon,2
6,collector-special,LTR,surgeExtendedRareMythic,1
6,collector-special,LTR,surgeMapLand,1
0,draft,LTR,basic,1
0,draft,LTR,commonWithShowcase,10
0,draft,LTR,rareMythicWithShowcase,1
0,draft,LTR,uncommonWithShowcase,3
1,draft,LTR,basic,1
1,draft,LTR,commonWithShowcase,9
1,draft,LTR,foilWithShowcase,1
1,draft,LTR,rareMythicWithShowcase,1
1,draft,LTR,uncommonWithShowcase,3
0,jumpstart,LTR,courageous1,19
0,jumpstart,LTR,whiteRare,1
1,jumpstart,LTR,courageous2,19
1,jumpstart,LTR,whiteRare,1
2,jumpstart,LTR,greenRare,1
2,jumpstart,LTR,journey1,19
3,jumpstart,LTR,greenRare,1
3,jumpstart,LTR,journey2,19
4,jumpstart,LTR,marauders1,19
4,jumpstart,LTR,redRare,1
5,jumpstart,LTR,marauders2,19
5,jumpstart,LTR,redRare,1
6,jumpstart,LTR,blackRare,1
6,jumpstart,LTR,mordor1,19
7,jumpstart,LTR,blackRare,1
7,jumpstart,LTR,mordor2,19
8,jumpstart,LTR,blueRare,1
8,jumpstart,LTR,tricksy1,19
9,jumpstart,LTR,blueRare,1
9,jumpstart,LTR,tricksy2,19
0,jumpstart-v2,LTR,mortals1,19
0,jumpstart-v2,LTR,whiteRare,1
1,jumpstart-v2,LTR,mortals2,19
1,jumpstart-v2,LTR,whiteRare,1
2,jumpstart-v2,LTR,elven1,19
2,jumpstart-v2,LTR,greenRare,1
3,jumpstart-v2,LTR,elven2,19
3,jumpstart-v2,LTR,greenRare,1
4,jumpstart-v2,LTR,redRare,1
4,jumpstart-v2,LTR,riders1,19
5,jumpstart-v2,LTR,redRare,1
5,jumpstart-v2,LTR,riders2,19
6,jumpstart-v2,LTR,blackRare,1
6,jumpstart-v2,LTR,orcish1,19
7,jumpstart-v2,LTR,blackRare,1
7,jumpstart-v2,LTR,orcish2,19
8,jumpstart-v2,LTR,blueRare,1
8,jumpstart-v2,LTR,cunning1,19
9,jumpstart-v2,LTR,blueRare,1
9,jumpstart-v2,LTR,cunning2,19
0,prerelease,LTR,partyScenePromo,1
0,prerelease,LTR,prereleasePromo,1
0,set,LTR,basic,1
0,set,LTR,common,3
0,set,LTR,commonUncommonShowcase,1
0,set,LTR,foilWithShowcase,1
0,set,LTR,rareMythic,1
0,set,LTR,uncommon,3
0,set,LTR,wildcard,2
1,set,LTR,basic,1
1,set,LTR,common,3
1,set,LTR,commonUncommonShowcase,1
1,set,LTR,foilWithShowcase,1
1,set,LTR,rareMythic,1
1,set,LTR,theList,1
1,set,LTR,uncommon,3
1,set,LTR,wildcard,2
2,set,LTR,common,3
2,set,LTR,commonUncommonShowcase,1
2,set,LTR,foilBasic,1
2,set,LTR,foilWithShowcase,1
2,set,LTR,rareMythic,1
2,set,LTR,uncommon,3
2,set,LTR,wildcard,2
3,set,LTR,common,3
3,set,LTR,commonUncommonShowcase,1
3,set,LTR,foilBasic,1
3,set,LTR,foilWithShowcase,1
3,set,LTR,rareMythic,1
3,set,LTR,theList,1
3,set,LTR,uncommon,3
3,set,LTR,wildcard,2
0,draft,M10,basic,1
0,draft,M10,common,10
0,draft,M10,rareMythic,1
0,draft,M10,uncommon,3
1,draft,M10,basic,1
1,draft,M10,common,9
1,draft,M10,foil,1
1,draft,M10,rareMythic,1
1,draft,M10,uncommon,3
0,six,M10,basic,1
0,six,M10,common,4
0,six,M10,uncommon,1
1,six,M10,basic,1
1,six,M10,common,3
1,six,M10,uncommon,2
2,six,M10,basic,1
2,six,M10,common,3
2,six,M10,rareMythic,1
2,six,M10,uncommon,1
0,draft,M11,basic,1
0,draft,M11,common,10
0,draft,M11,rareMythic,1
0,draft,M11,uncommon,3
1,draft,M11,basic,1
1,draft,M11,common,9
1,draft,M11,foil,1
1,draft,M11,rareMythic,1
1,draft,M11,uncommon,3
0,six,M11,basic,1
0,six,M11,common,4
0,six,M11,uncommon,1
1,six,M11,basic,1
1,six,M11,common,3
1,six,M11,uncommon,2
2,six,M11,basic,1
2,six,M11,common,3
2,six,M11,rareMythic,1
2,six,M11,uncommon,1
0,draft,M12,basic,1
0,draft,M12,common,10
0,draft,M12,rareMythic,1
0,draft,M12,uncommon,3
1,draft,M12,basic,1
1,draft,M12,common,9
1,draft,M12,foil,1
1,draft,M12,rareMythic,1
1,draft,M12,uncommon,3
0,six,M12,basic,1
0,six,M12,common,4
0,six,M12,uncommon,1
1,six,M12,basic,1
1,six,M12,common,3
1,six,M12,uncommon,2
2,six,M12,basic,1
2,six,M12,common,3
2,six,M12,rareMythic,1
2,six,M12,uncommon,1
0,draft,M13,basic,1
0,draft,M13,common,10
0,draft,M13,rareMythic,1
0,draft,M13,uncommon,3
1,draft,M13,basic,1
1,draft,M13,common,9
1,draft,M13,foil,1
1,draft,M13,rareMythic,1
1,draft,M13,uncommon,3
0,six,M13,basic,1
0,six,M13,common,4
0,six,M13,uncommon,1
1,six,M13,basic,1
1,six,M13,common,3
1,six,M13,uncommon,2
2,six,M13,basic,1
2,six,M13,common,3
2,six,M13,rareMythic,1
2,six,M13,uncommon,1
0,draft,M14,basic,1
0,draft,M14,common,10
0,draft,M14,rareMythic,1
0,draft,M14,uncommon,3
1,draft,M14,basic,1
1,draft,M14,common,9
1,draft,M14,foil,1
1,draft,M14,rareMythic,1
1,draft,M14,uncommon,3
0,duelspromo,M14,common,4
0,duelspromo,M14,uncommon,1
0,six,M14,basic,1
0,six,M14,common,4
0,six,M14,uncommon,1
1,six,M14,basic,1
1,six,M14,common,3
1,six,M14,uncommon,2
2,six,M14,basic,1
2,six,M14,common,3
2,six,M14,rareMythic,1
2,six,M14,uncommon,1
0,draft,M15,basic,1
0,draft,M15,common,10
0,draft,M15,rareMythic,1
0,draft,M15,uncommon,3
1,draft,M15,basic,1
1,draft,M15,common,9
1,draft,M15,foil,1
1,draft,M15,rareMythic,1
1,draft,M15,uncommon,3
0,duelspromo,M15,common,4
0,duelspromo,M15,uncommon,1
0,arena,M19,basicOrCommonLand,1
0,arena,M19,nonlandCommon,10
0,arena,M19,rareMythic,1
0,arena,M19,uncommon,3
0,draft,M19,basicOrCommonLand,1
0,draft,M19,nonlandCommon,10
0,draft,M19,rareMythic,1
0,draft,M19,uncommon,3
1,draft,M19,basicOrCommonLand,1
1,draft,M19,foil,1
1,draft,M19,nonlandCommon,9
1,draft,M19,rareMythic,1
1,draft,M19,uncommon,3
0,prerelease,M19,prereleasePromo,1
0,arena,M20,basicOrCommonLand,1
0,arena,M20,nonlandCommon,10
0,arena,M20,rareMythic,1
0,arena,M20,uncommon,3
0,draft,M20,basicOrCommonLand,1
0,draft,M20,nonlandCommon,10
0,draft,M20,rareMythic,1
0,draft,M20,uncommon,3
1,draft,M20,basicOrCommonLand,1
1,draft,M20,foil,1
1,draft,M20,nonlandCommon,9
1,draft,M20,rareMythic,1
1,draft,M20,uncommon,3
0,prerelease,M20,prereleasePromo,1
0,theme-b,M20,common,24
0,theme-b,M20,rareMythic,1
0,theme-b,M20,uncommon,10
1,theme-b,M20,common,23
1,theme-b,M20,rareMythic,1
1,theme-b,M20,uncommon,11
2,theme-b,M20,common,22
2,theme-b,M20,rareMythic,1
2,theme-b,M20,uncommon,12
3,theme-b,M20,common,21
3,theme-b,M20,rareMythic,1
3,theme-b,M20,uncommon,13
0,theme-g,M20,common,24
0,theme-g,M20,rareMythic,1
0,theme-g,M20,uncommon,10
1,theme-g,M20,common,23
1,theme-g,M20,rareMythic,1
1,theme-g,M20,uncommon,11
2,theme-g,M20,common,22
2,theme-g,M20,rareMythic,1
2,theme-g,M20,uncommon,12
3,theme-g,M20,common,21
3,theme-g,M20,rareMythic,1
3,theme-g,M20,uncommon,13
0,theme-r,M20,common,24
0,theme-r,M20,rareMythic,1
0,theme-r,M20,uncommon,10
1,theme-r,M20,common,23
1,theme-r,M20,rareMythic,1
1,theme-r,M20,uncommon,11
2,theme-r,M20,common,22
2,theme-r,M20,rareMythic,1
2,theme-r,M20,uncommon,12
3,theme-r,M20,common,21
3,theme-r,M20,rareMythic,1
3,theme-r,M20,uncommon,13
0,theme-u,M20,common,24
0,theme-u,M20,rareMythic,1
0,theme-u,M20,uncommon,10
1,theme-u,M20,common,23
1,theme-u,M20,rareMythic,1
1,theme-u,M20,uncommon,11
2,theme-u,M20,common,22
2,theme-u,M20,rareMythic,1
2,theme-u,M20,uncommon,12
3,theme-u,M20,common,21
3,theme-u,M20,rareMythic,1
3,theme-u,M20,uncommon,13
0,theme-w,M20,common,24
0,theme-w,M20,rareMythic,1
0,theme-w,M20,uncommon,10
1,theme-w,M20,common,23
1,theme-w,M20,rareMythic,1
1,theme-w,M20,uncommon,11
2,theme-w,M20,common,22
2,theme-w,M20,rareMythic,1
2,theme-w,M20,uncommon,12
3,theme-w,M20,common,21
3,theme-w,M20,rareMythic,1
3,theme-w,M20,uncommon,13
0,arena,M21,basicOrGainland,1
0,arena,M21,nongainlandCommon,10
0,arena,M21,rareMythic,1
0,arena,M21,uncommon,3
0,collector,M21,commonUncommonShowcase,2
0,collector,M21,extendedArt,1
0,collector,M21,foilAllShowcase,1
0,collector,M21,foilCommonOrBasic,4
0,collector,M21,foilCommonUncommonShowcase,1
0,collector,M21,foilRareMythic,2
0,collector,M21,foilShowcaseBasic,1
0,collector,M21,foilUncommon,2
0,collector,M21,rareMythicShowcase,1
0,draft,M21,basicOrGainland,1
0,draft,M21,nongainlandCommon,10
0,draft,M21,rareMythic,1
0,draft,M21,uncommonWithShowcase,3
1,draft,M21,basicOrGainland,1
1,draft,M21,foil,1
1,draft,M21,nongainlandCommon,9
1,draft,M21,rareMythic,1
1,draft,M21,uncommonWithShowcase,3
2,draft,M21,basicOrGainland,1
2,draft,M21,borderlessReprint,1
2,draft,M21,nongainlandCommon,9
2,draft,M21,rareMythic,1
2,draft,M21,uncommonWithShowcase,3
0,prerelease,M21,prereleasePromo,1
0,arena,MAT,aftermathCard,1
0,arena,MAT,basicOrGainland,1
0,arena,MAT,dfcCommonUncommon,1
0,arena,MAT,multiverseLegend,1
0,arena,MAT,sfcCommon,7
0,arena,MAT,sfcRareMythic,1
0,arena,MAT,sfcUncommon,2
0,arena,MAT,uncommonBattle,1
1,arena,MAT,aftermathCard,1
1,arena,MAT,basicOrGainland,1
1,arena,MAT,dfcCommonUncommon,1
1,arena,MAT,multiverseLegend,1
1,arena,MAT,rareMythicBattle,1
1,arena,MAT,sfcCommon,7
1,arena,MAT,sfcUncommon,3
2,arena,MAT,aftermathCard,1
2,arena,MAT,basicOrGainland,1
2,arena,MAT,dfcRareMythic,1
2,arena,MAT,multiverseLegend,1
2,arena,MAT,sfcCommon,7
2,arena,MAT,sfcUncommon,3
2,arena,MAT,uncommonBattle,1
0,collector,MAT,etchedRareMythic,1
0,collector,MAT,etchedUncommon,1
0,collector,MAT,extendedRareMythic,1
0,collector,MAT,foilRareMythic,1
0,collector,MAT,foilShowcaseRareMythic,1
0,collector,MAT,foilShowcaseUncommon,1
1,collector,MAT,etchedRareMythic,1
1,collector,MAT,etchedUncommon,1
1,collector,MAT,foilExtendedRareMythic,1
1,collector,MAT,foilRareMythic,1
1,collector,MAT,foilShowcaseRareMythic,1
1,collector,MAT,foilShowcaseUncommon,1
2,collector,MAT,etchedRareMythic,1
2,collector,MAT,etchedUncommon,1
2,collector,MAT,extendedRareMythic,1
2,collector,MAT,foilRareMythic,1
2,collector,MAT,foilShowcaseUncommon,1
2,collector,MAT,haloShowcaseRareMythic,1
3,collector,MAT,etchedRareMythic,1
3,collector,MAT,etchedUncommon,1
3,collector,MAT,foilExtendedRareMythic,1
3,collector,MAT,foilRareMythic,1
3,collector,MAT,foilShowcaseUncommon,1
3,collector,MAT,haloShowcaseRareMythic,1
4,collector,MAT,etchedRareMythic,1
4,collector,MAT,etchedUncommon,1
4,collector,MAT,extendedRareMythic,1
4,collector,MAT,foilRareMythic,1
4,collector,MAT,foilShowcaseRareMythic,1
4,collector,MAT,haloShowcaseUncommon,1
5,collector,MAT,etchedRareMythic,1
5,collector,MAT,etchedUncommon,1
5,collector,MAT,foilExtendedRareMythic,1
5,collector,MAT,foilRareMythic,1
5,collector,MAT,foilShowcaseRareMythic,1
5,collector,MAT,haloShowcaseUncommon,1
0,default,MAT,boosterFun,1
0,default,MAT,foil,1
0,default,MAT,rareMythic,1
0,default,MAT,uncommon,2
1,default,MAT,boosterFunFoil,1
1,default,MAT,foil,1
1,default,MAT,rareMythic,1
1,default,MAT,uncommon,2
0,convention,MB1,blackA,1
0,convention,MB1,blackB,1
0,convention,MB1,blueA,1
0,convention,MB1,blueB,1
0,convention,MB1,colorless,1
0,convention,MB1,greenA,1
0,convention,MB1,greenB,1
0,convention,MB1,multicolor,1
0,convention,MB1,oldFrame,1
0,convention,MB1,playtest,1
0,convention,MB1,rare,1
0,convention,MB1,redA,1
0,convention,MB1,redB,1
0,convention,MB1,whiteA,1
0,convention,MB1,whiteB,1
0,convention-2021,MB1,blackA,1
0,convention-2021,MB1,blackB,1
0,convention-2021,MB1,blueA,1
0,convention-2021,MB1,blueB,1
0,convention-2021,MB1,colorless,1
0,convention-2021,MB1,greenA,1
0,convention-2021,MB1,greenB,1
0,convention-2021,MB1,multicolor,1
0,convention-2021,MB1,oldFrame,1
0,convention-2021,MB1,playtest2,1
0,convention-2021,MB1,rare,1
0,convention-2021,MB1,redA,1
0,convention-2021,MB1,redB,1
0,convention-2021,MB1,whiteA,1
0,convention-2021,MB1,whiteB,1
0,draft,MB1,blackA,1
0,draft,MB1,blackB,1
0,draft,MB1,blueA,1
0,draft,MB1,blueB,1
0,draft,MB1,colorless,1
0,draft,MB1,foil,1
0,draft,MB1,greenA,1
0,draft,MB1,greenB,1
0,draft,MB1,multicolor,1
0,draft,MB1,oldFrame,1
0,draft,MB1,rare,1
0,draft,MB1,redA,1
0,draft,MB1,redB,1
0,draft,MB1,whiteA,1
0,draft,MB1,whiteB,1
0,draft,MB2,black,2
0,draft,MB2,blue,2
0,draft,MB2,futureSight,1
0,draft,MB2,green,2
0,draft,MB2,landmulticolorless,1
0,draft,MB2,playtest,1
0,draft,MB2,rareMythic,1
0,draft,MB2,red,2
0,draft,MB2,white,2
0,draft,MB2,whiteBorder,1
1,draft,MB2,black,2
1,draft,MB2,blue,2
1,draft,MB2,futureSightFoil,1
1,draft,MB2,green,2
1,draft,MB2,landmulticolorless,1
1,draft,MB2,playtest,1
1,draft,MB2,rareMythic,1
1,draft,MB2,red,2
1,draft,MB2,white,2
1,draft,MB2,whiteBorder,1
2,draft,MB2,alchemyAcorn,1
2,draft,MB2,black,2
2,draft,MB2,blue,2
2,draft,MB2,green,2
2,draft,MB2,landmulticolorless,1
2,draft,MB2,playtest,1
2,draft,MB2,rareMythic,1
2,draft,MB2,red,2
2,draft,MB2,white,2
2,draft,MB2,whiteBorder,1
0,draft,MBS,basic,1
0,draft,MBS,common,10
0,draft,MBS,rareMythic,1
0,draft,MBS,uncommon,3
1,draft,MBS,basic,1
1,draft,MBS,common,9
1,draft,MBS,foil,1
1,draft,MBS,rareMythic,1
1,draft,MBS,uncommon,3
0,six,MBS,basic,1
0,six,MBS,common,4
0,six,MBS,uncommon,1
1,six,MBS,basic,1
1,six,MBS,common,3
1,six,MBS,uncommon,2
2,six,MBS,basic,1
2,six,MBS,common,3
2,six,MBS,rareMythic,1
2,six,MBS,uncommon,1
0,mtgo,ME1,basic,1
0,mtgo,ME1,common,10
0,mtgo,ME1,rareMythic,1
0,mtgo,ME1,uncommon,3
1,mtgo,ME1,basic,1
1,mtgo,ME1,common,9
1,mtgo,ME1,foil,1
1,mtgo,ME1,rareMythic,1
1,mtgo,ME1,uncommon,3
0,mtgo,ME2,basic,1
0,mtgo,ME2,common,10
0,mtgo,ME2,rareMythic,1
0,mtgo,ME2,uncommon,3
1,mtgo,ME2,basic,1
1,mtgo,ME2,common,9
1,mtgo,ME2,foil,1
1,mtgo,ME2,rareMythic,1
1,mtgo,ME2,uncommon,3
0,mtgo,ME3,basic,1
0,mtgo,ME3,common,10
0,mtgo,ME3,rareMythic,1
0,mtgo,ME3,uncommon,3
1,mtgo,ME3,basic,1
1,mtgo,ME3,common,9
1,mtgo,ME3,foil,1
1,mtgo,ME3,rareMythic,1
1,mtgo,ME3,uncommon,3
0,mtgo,ME4,basic,1
0,mtgo,ME4,common,10
0,mtgo,ME4,rareMythic,1
0,mtgo,ME4,uncommon,3
1,mtgo,ME4,basic,1
1,mtgo,ME4,common,9
1,mtgo,ME4,foil,1
1,mtgo,ME4,rareMythic,1
1,mtgo,ME4,uncommon,3
0,draft,MH1,basic,1
0,draft,MH1,common,10
0,draft,MH1,rareMythic,1
0,draft,MH1,uncommon,3
1,draft,MH1,basic,1
1,draft,MH1,common,9
1,draft,MH1,foil,1
1,draft,MH1,rareMythic,1
1,draft,MH1,uncommon,3
0,collector,MH2,boosterfunRareMythic,1
0,collector,MH2,etchedBasic,1
0,collector,MH2,etchedCommonUncommon,1
0,collector,MH2,etchedRareMythic,1
0,collector,MH2,extendedArtRare,1
0,collector,MH2,foilBoosterfunCommonUncommon,2
0,collector,MH2,foilBoosterfunRareMythic,1
0,collector,MH2,foilCommon,4
0,collector,MH2,foilUncommon,2
0,collector,MH2,sketchCommonUncommon,1
0,draft,MH2,commonWithShowcase,10
0,draft,MH2,newRareMythic,1
0,draft,MH2,newUncommon,3
0,draft,MH2,reprintToModern,1
1,draft,MH2,commonWithShowcase,9
1,draft,MH2,foilWithShowcase,1
1,draft,MH2,newRareMythic,1
1,draft,MH2,newUncommon,3
1,draft,MH2,reprintToModern,1
0,set,MH2,basic,1
0,set,MH2,common,5
0,set,MH2,commonUncommonShowcase,1
0,set,MH2,foilWithShowcase,1
0,set,MH2,rareMythicWithShowcase,1
0,set,MH2,reprintToModern,1
0,set,MH2,uncommon,1
0,set,MH2,wildcard,1
1,set,MH2,basic,1
1,set,MH2,common,5
1,set,MH2,commonUncommonShowcase,1
1,set,MH2,foilWithShowcase,1
1,set,MH2,rareMythicWithShowcase,1
1,set,MH2,reprintToModern,1
1,set,MH2,theList,1
1,set,MH2,uncommon,1
1,set,MH2,wildcard,1
2,set,MH2,basic,1
2,set,MH2,common,4
2,set,MH2,commonUncommonShowcase,1
2,set,MH2,foilWithShowcase,1
2,set,MH2,rareMythicWithShowcase,1
2,set,MH2,reprintToModern,1
2,set,MH2,uncommon,2
2,set,MH2,wildcard,1
3,set,MH2,basic,1
3,set,MH2,common,4
3,set,MH2,commonUncommonShowcase,1
3,set,MH2,foilWithShowcase,1
3,set,MH2,rareMythicWithShowcase,1
3,set,MH2,reprintToModern,1
3,set,MH2,theList,1
3,set,MH2,uncommon,2
3,set,MH2,wildcard,1
4,set,MH2,basic,1
4,set,MH2,common,3
4,set,MH2,commonUncommonShowcase,1
4,set,MH2,foilWithShowcase,1
4,set,MH2,rareMythicWithShowcase,1
4,set,MH2,reprintToModern,1
4,set,MH2,uncommon,3
4,set,MH2,wildcard,1
5,set,MH2,basic,1
5,set,MH2,common,3
5,set,MH2,commonUncommonShowcase,1
5,set,MH2,foilWithShowcase,1
5,set,MH2,rareMythicWithShowcase,1
5,set,MH2,reprintToModern,1
5,set,MH2,theList,1
5,set,MH2,uncommon,3
5,set,MH2,wildcard,1
6,set,MH2,basic,1
6,set,MH2,common,2
6,set,MH2,commonUncommonShowcase,1
6,set,MH2,foilWithShowcase,1
6,set,MH2,rareMythicWithShowcase,1
6,set,MH2,reprintToModern,1
6,set,MH2,uncommon,4
6,set,MH2,wildcard,1
7,set,MH2,basic,1
7,set,MH2,common,2
7,set,MH2,commonUncommonShowcase,1
7,set,MH2,foilWithShowcase,1
7,set,MH2,rareMythicWithShowcase,1
7,set,MH2,reprintToModern,1
7,set,MH2,theList,1
7,set,MH2,uncommon,4
7,set,MH2,wildcard,1
8,set,MH2,basic,1
8,set,MH2,common,1
8,set,MH2,commonUncommonShowcase,1
8,set,MH2,foilWithShowcase,1
8,set,MH2,rareMythicWithShowcase,1
8,set,MH2,reprintToModern,1
8,set,MH2,uncommon,5
8,set,MH2,wildcard,1
9,set,MH2,basic,1
9,set,MH2,common,1
9,set,MH2,commonUncommonShowcase,1
9,set,MH2,foilWithShowcase,1
9,set,MH2,rareMythicWithShowcase,1
9,set,MH2,reprintToModern,1
9,set,MH2,theList,1
9,set,MH2,uncommon,5
9,set,MH2,wildcard,1
10,set,MH2,basic,1
10,set,MH2,commonUncommonShowcase,1
10,set,MH2,foilWithShowcase,1
10,set,MH2,rareMythicWithShowcase,1
10,set,MH2,reprintToModern,1
10,set,MH2,uncommon,6
10,set,MH2,wildcard,1
11,set,MH2,basic,1
11,set,MH2,commonUncommonShowcase,1
11,set,MH2,foilWithShowcase,1
11,set,MH2,rareMythicWithShowcase,1
11,set,MH2,reprintToModern,1
11,set,MH2,theList,1
11,set,MH2,uncommon,6
11,set,MH2,wildcard,1
12,set,MH2,common,5
12,set,MH2,commonUncommonShowcase,1
12,set,MH2,foilBasic,1
12,set,MH2,foilWithShowcase,1
12,set,MH2,rareMythicWithShowcase,1
12,set,MH2,reprintToModern,1
12,set,MH2,uncommon,1
12,set,MH2,wildcard,1
13,set,MH2,common,5
13,set,MH2,commonUncommonShowcase,1
13,set,MH2,foilBasic,1
13,set,MH2,foilWithShowcase,1
13,set,MH2,rareMythicWithShowcase,1
13,set,MH2,reprintToModern,1
13,set,MH2,theList,1
13,set,MH2,uncommon,1
13,set,MH2,wildcard,1
14,set,MH2,common,4
14,set,MH2,commonUncommonShowcase,1
14,set,MH2,foilBasic,1
14,set,MH2,foilWithShowcase,1
14,set,MH2,rareMythicWithShowcase,1
14,set,MH2,reprintToModern,1
14,set,MH2,uncommon,2
14,set,MH2,wildcard,1
15,set,MH2,common,4
15,set,MH2,commonUncommonShowcase,1
15,set,MH2,foilBasic,1
15,set,MH2,foilWithShowcase,1
15,set,MH2,rareMythicWithShowcase,1
15,set,MH2,reprintToModern,1
15,set,MH2,theList,1
15,set,MH2,uncommon,2
15,set,MH2,wildcard,1
16,set,MH2,common,3
16,set,MH2,commonUncommonShowcase,1
16,set,MH2,foilBasic,1
16,set,MH2,foilWithShowcase,1
16,set,MH2,rareMythicWithShowcase,1
16,set,MH2,reprintToModern,1
16,set,MH2,uncommon,3
16,set,MH2,wildcard,1
17,set,MH2,common,3
17,set,MH2,commonUncommonShowcase,1
17,set,MH2,foilBasic,1
17,set,MH2,foilWithShowcase,1
17,set,MH2,rareMythicWithShowcase,1
17,set,MH2,reprintToModern,1
17,set,MH2,theList,1
17,set,MH2,uncommon,3
17,set,MH2,wildcard,1
18,set,MH2,common,2
18,set,MH2,commonUncommonShowcase,1
18,set,MH2,foilBasic,1
18,set,MH2,foilWithShowcase,1
18,set,MH2,rareMythicWithShowcase,1
18,set,MH2,reprintToModern,1
18,set,MH2,uncommon,4
18,set,MH2,wildcard,1
19,set,MH2,common,2
19,set,MH2,commonUncommonShowcase,1
19,set,MH2,foilBasic,1
19,set,MH2,foilWithShowcase,1
19,set,MH2,rareMythicWithShowcase,1
19,set,MH2,reprintToModern,1
19,set,MH2,theList,1
19,set,MH2,uncommon,4
19,set,MH2,wildcard,1
20,set,MH2,common,1
20,set,MH2,commonUncommonShowcase,1
20,set,MH2,foilBasic,1
20,set,MH2,foilWithShowcase,1
20,set,MH2,rareMythicWithShowcase,1
20,set,MH2,reprintToModern,1
20,set,MH2,uncommon,5
20,set,MH2,wildcard,1
21,set,MH2,common,1
21,set,MH2,commonUncommonShowcase,1
21,set,MH2,foilBasic,1
21,set,MH2,foilWithShowcase,1
21,set,MH2,rareMythicWithShowcase,1
21,set,MH2,reprintToModern,1
21,set,MH2,theList,1
21,set,MH2,uncommon,5
21,set,MH2,wildcard,1
22,set,MH2,commonUncommonShowcase,1
22,set,MH2,foilBasic,1
22,set,MH2,foilWithShowcase,1
22,set,MH2,rareMythicWithShowcase,1
22,set,MH2,reprintToModern,1
22,set,MH2,uncommon,6
22,set,MH2,wildcard,1
23,set,MH2,commonUncommonShowcase,1
23,set,MH2,foilBasic,1
23,set,MH2,foilWithShowcase,1
23,set,MH2,rareMythicWithShowcase,1
23,set,MH2,reprintToModern,1
23,set,MH2,theList,1
23,set,MH2,uncommon,6
23,set,MH2,wildcard,1
0,collector,MH3,foilCommon,4
0,collector,MH3,foilEldraziLand,1
